,date,geartype,hours,vesselIDs,iso3,label
836,2017-03,tuna_purse_seines,1639.746667,39,KIR,Gilbert Islands
837,2017-03,tuna_purse_seines,85.49833333,2,KIR,Line Group
838,2017-03,tuna_purse_seines,408.4641667,10,KIR,Phoenix Group
839,2017-04,drifting_longlines,1356.623889,20,KIR,Gilbert Islands
840,2017-04,drifting_longlines,3556.97,11,KIR,Line Group
841,2017-04,drifting_longlines,56.66972222,2,KIR,Phoenix Group
842,2017-04,fishing,3.311944444,1,KIR,Line Group
843,2017-04,purse_seines,34.37611111,1,KIR,Gilbert Islands
844,2017-04,tuna_purse_seines,4562.445,72,KIR,Gilbert Islands
845,2017-04,tuna_purse_seines,700.6033333,6,KIR,Line Group
846,2017-04,tuna_purse_seines,68.27722222,2,KIR,Phoenix Group
847,2017-05,drifting_longlines,3871.848611,22,KIR,Gilbert Islands
848,2017-05,drifting_longlines,3865.026111,14,KIR,Line Group
849,2017-05,drifting_longlines,32.90722222,3,KIR,Phoenix Group
850,2017-05,tuna_purse_seines,5070.223889,79,KIR,Gilbert Islands
851,2017-05,tuna_purse_seines,462.8455556,8,KIR,Line Group
852,2017-05,tuna_purse_seines,717.2141667,18,KIR,Phoenix Group
853,2017-06,drifting_longlines,3372.203333,11,KIR,Gilbert Islands
854,2017-06,drifting_longlines,513.7361111,5,KIR,Line Group
855,2017-06,tuna_purse_seines,5710.623611,78,KIR,Gilbert Islands
856,2017-06,tuna_purse_seines,359.1813889,4,KIR,Line Group
857,2017-06,tuna_purse_seines,274.2766667,8,KIR,Phoenix Group
858,2017-07,drifting_longlines,4094.197778,10,KIR,Gilbert Islands
859,2017-07,drifting_longlines,406.7105556,4,KIR,Line Group
860,2017-07,tuna_purse_seines,6831.436389,85,KIR,Gilbert Islands
861,2017-07,tuna_purse_seines,15.94166667,1,KIR,Line Group
862,2017-07,tuna_purse_seines,741.9655556,24,KIR,Phoenix Group
863,2017-08,drifting_longlines,3168.113333,13,KIR,Gilbert Islands
864,2017-08,drifting_longlines,646.0538889,1,KIR,Line Group
865,2017-08,drifting_longlines,66.16555556,2,KIR,Phoenix Group
866,2017-08,purse_seines,0.590555556,1,KIR,Line Group
867,2017-08,tuna_purse_seines,4912.976111,73,KIR,Gilbert Islands
868,2017-08,tuna_purse_seines,630.9191667,13,KIR,Phoenix Group
869,2017-09,drifting_longlines,1433.000556,8,KIR,Gilbert Islands
870,2017-09,drifting_longlines,985.3313889,7,KIR,Line Group
871,2017-09,drifting_longlines,245.4566667,3,KIR,Phoenix Group
872,2017-09,tuna_purse_seines,7776.566111,78,KIR,Gilbert Islands
873,2017-09,tuna_purse_seines,0.184722222,1,KIR,Line Group
874,2017-09,tuna_purse_seines,709.9425,30,KIR,Phoenix Group
875,2017-10,drifting_longlines,1307.149444,5,KIR,Gilbert Islands
876,2017-10,drifting_longlines,694.5688889,4,KIR,Line Group
877,2017-10,drifting_longlines,6.228055556,1,KIR,Phoenix Group
878,2017-10,purse_seines,2.0975,1,KIR,Line Group
879,2017-10,tuna_purse_seines,3448.864722,57,KIR,Gilbert Islands
880,2017-10,tuna_purse_seines,382.6019444,4,KIR,Line Group
881,2017-10,tuna_purse_seines,4466.217778,57,KIR,Phoenix Group
882,2017-11,drifting_longlines,1456.22,4,KIR,Gilbert Islands
883,2017-11,drifting_longlines,1007.576944,3,KIR,Line Group
884,2017-11,drifting_longlines,33.59111111,2,KIR,Phoenix Group
885,2017-11,purse_seines,9.214166667,1,KIR,Line Group
886,2017-11,tuna_purse_seines,2343.209722,45,KIR,Gilbert Islands
887,2017-11,tuna_purse_seines,409.6586111,4,KIR,Line Group
888,2017-11,tuna_purse_seines,1031.663333,19,KIR,Phoenix Group
889,2017-12,drifting_longlines,1276.233889,6,KIR,Gilbert Islands
890,2017-12,drifting_longlines,17.5275,1,KIR,Line Group
891,2017-12,drifting_longlines,519.9872222,2,KIR,Phoenix Group
892,2017-12,tuna_purse_seines,1022.848056,29,KIR,Gilbert Islands
893,2017-12,tuna_purse_seines,493.3347222,4,KIR,Line Group
894,2017-12,tuna_purse_seines,1110.156111,18,KIR,Phoenix Group
895,2018-01,drifting_longlines,0.750833333,1,KIR,Gilbert Islands
896,2018-01,drifting_longlines,413.8791667,6,KIR,Gilbert Islands
897,2018-01,drifting_longlines,18.1975,2,KIR,Line Group
898,2018-01,drifting_longlines,9.630833333,2,KIR,Phoenix Group
899,2018-01,tuna_purse_seines,1305.194167,26,KIR,Gilbert Islands
900,2018-01,tuna_purse_seines,246.5738889,5,KIR,Line Group
901,2018-01,tuna_purse_seines,1.065,2,KIR,Phoenix Group
902,2018-01,tuna_purse_seines,748.4444444,17,KIR,Phoenix Group
903,2018-02,drifting_longlines,2.93,2,KIR,Gilbert Islands
904,2018-02,drifting_longlines,6.09,5,KIR,Line Group
905,2018-02,drifting_longlines,0.500277778,1,KIR,Phoenix Group
906,2018-02,tuna_purse_seines,2629.7225,53,KIR,Gilbert Islands
907,2018-02,tuna_purse_seines,59.72083333,4,KIR,Line Group
908,2018-02,tuna_purse_seines,501.3855556,15,KIR,Phoenix Group
909,2018-03,drifting_longlines,4.067777778,1,KIR,Line Group
910,2018-03,tuna_purse_seines,3707.003333,70,KIR,Gilbert Islands
911,2018-03,tuna_purse_seines,196.2613889,6,KIR,Line Group
912,2018-03,tuna_purse_seines,331.4602778,14,KIR,Phoenix Group
913,2018-04,drifting_longlines,2.386944444,2,KIR,Gilbert Islands
914,2018-04,drifting_longlines,1.027777778,3,KIR,Line Group
915,2018-04,fishing,8.776111111,1,KIR,Line Group
916,2018-04,tuna_purse_seines,4882.513333,74,KIR,Gilbert Islands
917,2018-04,tuna_purse_seines,145.7780556,9,KIR,Line Group
918,2018-04,tuna_purse_seines,336.5991667,6,KIR,Phoenix Group
919,2018-05,drifting_longlines,10.28138889,3,KIR,Gilbert Islands
920,2018-05,drifting_longlines,7.725,3,KIR,Line Group
921,2018-05,drifting_longlines,3.934166667,1,KIR,Phoenix Group
922,2018-05,fishing,8.308888889,1,KIR,Gilbert Islands
923,2018-05,tuna_purse_seines,2405.206944,58,KIR,Gilbert Islands
924,2018-05,tuna_purse_seines,123.7044444,6,KIR,Line Group
925,2018-05,tuna_purse_seines,382.5936111,7,KIR,Phoenix Group
926,2018-06,drifting_longlines,1254.738889,9,KIR,Gilbert Islands
927,2018-06,drifting_longlines,1.258888889,1,KIR,Line Group
928,2018-06,tuna_purse_seines,2226.552778,35,KIR,Gilbert Islands
929,2018-06,tuna_purse_seines,541.0205556,7,KIR,Line Group
930,2018-06,tuna_purse_seines,69.84472222,3,KIR,Phoenix Group
931,2018-07,drifting_longlines,2194.246111,5,KIR,Gilbert Islands
932,2018-07,drifting_longlines,16.38555556,5,KIR,Line Group
933,2018-07,tuna_purse_seines,2087.123333,53,KIR,Gilbert Islands
934,2018-07,tuna_purse_seines,214.4741667,4,KIR,Line Group
935,2018-07,tuna_purse_seines,2.0575,1,KIR,Phoenix Group
936,2018-08,drifting_longlines,2072.578889,11,KIR,Gilbert Islands
937,2018-08,drifting_longlines,13.17444444,7,KIR,Line Group
938,2018-08,drifting_longlines,3.503055556,2,KIR,Phoenix Group
939,2018-08,tuna_purse_seines,3002.963889,74,KIR,Gilbert Islands
940,2018-08,tuna_purse_seines,61.65333333,5,KIR,Line Group
941,2018-08,tuna_purse_seines,2336.218333,35,KIR,Phoenix Group
942,2018-09,drifting_longlines,1839.882778,5,KIR,Gilbert Islands
943,2018-09,drifting_longlines,19.25722222,5,KIR,Line Group
944,2018-09,tuna_purse_seines,7941.721111,84,KIR,Gilbert Islands
945,2018-09,tuna_purse_seines,20.40833333,5,KIR,Line Group
946,2018-09,tuna_purse_seines,83.37194444,6,KIR,Phoenix Group
947,2018-10,drifting_longlines,1994.800556,5,KIR,Gilbert Islands
948,2018-10,drifting_longlines,9.393333333,1,KIR,Line Group
949,2018-10,drifting_longlines,1.151111111,1,KIR,Phoenix Group
950,2018-10,purse_seines,0.185833333,1,KIR,Phoenix Group
951,2018-10,tuna_purse_seines,6198.816944,77,KIR,Gilbert Islands
952,2018-10,tuna_purse_seines,412.3247222,5,KIR,Line Group
953,2018-10,tuna_purse_seines,1490.755556,27,KIR,Phoenix Group
954,2018-11,drifting_longlines,1089.615,9,KIR,Gilbert Islands
955,2018-11,drifting_longlines,6.947222222,3,KIR,Line Group
956,2018-11,drifting_longlines,5.055833333,3,KIR,Phoenix Group
957,2018-11,tuna_purse_seines,5997.095556,64,KIR,Gilbert Islands
958,2018-11,tuna_purse_seines,334.4077778,9,KIR,Line Group
959,2018-11,tuna_purse_seines,1050.585833,24,KIR,Phoenix Group
960,2018-12,drifting_longlines,2122.641667,8,KIR,Gilbert Islands
961,2018-12,drifting_longlines,458.8555556,4,KIR,Line Group
962,2018-12,drifting_longlines,8.576944444,2,KIR,Phoenix Group
963,2018-12,tuna_purse_seines,3491.114722,59,KIR,Gilbert Islands
964,2018-12,tuna_purse_seines,458.9597222,5,KIR,Line Group
965,2018-12,tuna_purse_seines,639.4833333,15,KIR,Phoenix Group
966,2019-01,drifting_longlines,0.501388889,1,KIR,Gilbert Islands
967,2019-01,drifting_longlines,1548.484722,8,KIR,Gilbert Islands
968,2019-01,drifting_longlines,4.817777778,3,KIR,Line Group
969,2019-01,drifting_longlines,25.64111111,1,KIR,Phoenix Group
970,2019-01,purse_seines,43.9675,1,KIR,Line Group
971,2019-01,tuna_purse_seines,2.453888889,3,KIR,Gilbert Islands
972,2019-01,tuna_purse_seines,5171.290278,55,KIR,Gilbert Islands
973,2019-01,tuna_purse_seines,471.2013889,12,KIR,Line Group
974,2019-01,tuna_purse_seines,877.7741667,15,KIR,Phoenix Group
975,2019-02,drifting_longlines,811.9533333,3,KIR,Gilbert Islands
976,2019-02,drifting_longlines,8.388888889,2,KIR,Line Group
977,2019-02,drifting_longlines,28.89583333,2,KIR,Phoenix Group
978,2019-02,tuna_purse_seines,3277.213611,60,KIR,Gilbert Islands
979,2019-02,tuna_purse_seines,1042.523611,22,KIR,Line Group
980,2019-02,tuna_purse_seines,574.445,20,KIR,Phoenix Group
981,2019-03,drifting_longlines,1008.332222,3,KIR,Gilbert Islands
982,2019-03,drifting_longlines,8.537222222,6,KIR,Line Group
983,2019-03,tuna_purse_seines,2098.717778,47,KIR,Gilbert Islands
984,2019-03,tuna_purse_seines,660.1505556,32,KIR,Line Group
985,2019-03,tuna_purse_seines,758.8897222,24,KIR,Phoenix Group
986,2019-04,drifting_longlines,553.0675,3,KIR,Gilbert Islands
987,2019-04,drifting_longlines,20.18722222,4,KIR,Line Group
988,2019-04,purse_seines,25.30944444,1,KIR,Line Group
989,2019-04,purse_seines,5.640277778,1,KIR,Phoenix Group
990,2019-04,tuna_purse_seines,6855.160556,71,KIR,Gilbert Islands
991,2019-04,tuna_purse_seines,386.5466667,25,KIR,Line Group
992,2019-04,tuna_purse_seines,910.5830556,24,KIR,Phoenix Group
993,2019-05,drifting_longlines,610.4402778,2,KIR,Gilbert Islands
994,2019-05,drifting_longlines,2371.073056,15,KIR,Line Group
995,2019-05,drifting_longlines,33.35333333,1,KIR,Phoenix Group
996,2019-05,fishing,0.35,1,KIR,Gilbert Islands
997,2019-05,fishing,28.33416667,1,KIR,Line Group
998,2019-05,fishing,94.14583333,1,KIR,Phoenix Group
999,2019-05,tuna_purse_seines,7881.129722,86,KIR,Gilbert Islands
1000,2019-05,tuna_purse_seines,34.40138889,6,KIR,Line Group
1001,2019-05,tuna_purse_seines,255.6155556,11,KIR,Phoenix Group
1002,2019-06,drifting_longlines,1142.947222,4,KIR,Gilbert Islands
1003,2019-06,drifting_longlines,5397.321389,18,KIR,Line Group
1004,2019-06,fishing,12.755,1,KIR,Gilbert Islands
1005,2019-06,fishing,10.68666667,1,KIR,Line Group
1006,2019-06,fishing,16.79166667,1,KIR,Phoenix Group
1007,2019-06,tuna_purse_seines,6971.337222,85,KIR,Gilbert Islands
1008,2019-06,tuna_purse_seines,141.3566667,7,KIR,Line Group
1009,2019-06,tuna_purse_seines,118.7116667,6,KIR,Phoenix Group
1010,2019-07,drifting_longlines,1429.065,4,KIR,Gilbert Islands
1011,2019-07,drifting_longlines,9198.010833,21,KIR,Line Group
1012,2019-07,drifting_longlines,338.3022222,1,KIR,Phoenix Group
1013,2019-07,fishing,0.326666667,1,KIR,Gilbert Islands
1014,2019-07,tuna_purse_seines,7091.428333,97,KIR,Gilbert Islands
1015,2019-07,tuna_purse_seines,712.0452778,19,KIR,Phoenix Group
1016,2019-08,drifting_longlines,769.7769444,7,KIR,Gilbert Islands
1017,2019-08,drifting_longlines,9870.860833,32,KIR,Line Group
1018,2019-08,drifting_longlines,322.5277778,8,KIR,Phoenix Group
1019,2019-08,fishing,0.3775,1,KIR,Gilbert Islands
1020,2019-08,fishing,3.749444444,1,KIR,Phoenix Group
1021,2019-08,tuna_purse_seines,3737.981111,60,KIR,Gilbert Islands
1022,2019-08,tuna_purse_seines,9.513055556,1,KIR,Line Group
1023,2019-08,tuna_purse_seines,560.8755556,14,KIR,Phoenix Group
1024,2019-09,drifting_longlines,733.87,10,KIR,Gilbert Islands
1025,2019-09,drifting_longlines,10307.32889,35,KIR,Line Group
1026,2019-09,drifting_longlines,0.9675,1,KIR,Phoenix Group
1027,2019-09,fishing,92.72916667,2,KIR,Gilbert Islands
1028,2019-09,tuna_purse_seines,5418.009444,70,KIR,Gilbert Islands
1029,2019-09,tuna_purse_seines,2.641388889,1,KIR,Line Group
1030,2019-09,tuna_purse_seines,0.199722222,1,KIR,Phoenix Group
1031,2019-10,drifting_longlines,563.5730556,3,KIR,Gilbert Islands
1032,2019-10,drifting_longlines,7439.200833,19,KIR,Line Group
1033,2019-10,drifting_longlines,3.366944444,3,KIR,Phoenix Group
1034,2019-10,fishing,148.9405556,3,KIR,Gilbert Islands
1035,2019-10,tuna_purse_seines,7917.659444,90,KIR,Gilbert Islands
1036,2019-10,tuna_purse_seines,522.5744444,4,KIR,Line Group
1037,2019-10,tuna_purse_seines,48.03055556,3,KIR,Phoenix Group
1038,2019-11,drifting_longlines,630.6172222,4,KIR,Gilbert Islands
1039,2019-11,drifting_longlines,7098.471667,20,KIR,Line Group
1040,2019-11,drifting_longlines,16.10611111,2,KIR,Phoenix Group
1041,2019-11,fishing,126.9341667,3,KIR,Gilbert Islands
1042,2019-11,fishing,4.367222222,1,KIR,Line Group
1043,2019-11,tuna_purse_seines,7021.565,81,KIR,Gilbert Islands
1044,2019-11,tuna_purse_seines,366.2747222,5,KIR,Line Group
1045,2019-11,tuna_purse_seines,124.895,6,KIR,Phoenix Group
1046,2019-12,drifting_longlines,1199.006944,5,KIR,Gilbert Islands
1047,2019-12,drifting_longlines,5733.723889,18,KIR,Line Group
1048,2019-12,drifting_longlines,145.1002778,1,KIR,Phoenix Group
1049,2019-12,fishing,8.856666667,1,KIR,Gilbert Islands
1050,2019-12,pole_and_line,4.691388889,1,KIR,Gilbert Islands
1051,2019-12,tuna_purse_seines,5014.406944,70,KIR,Gilbert Islands
1052,2019-12,tuna_purse_seines,545.9155556,7,KIR,Line Group
1053,2019-12,tuna_purse_seines,89.80805556,8,KIR,Phoenix Group
1054,2020-01,drifting_longlines,0.995277778,1,KIR,Gilbert Islands
1055,2020-01,drifting_longlines,985.8747222,5,KIR,Gilbert Islands
1056,2020-01,drifting_longlines,9.420555556,8,KIR,Line Group
1057,2020-01,drifting_longlines,4572.964167,14,KIR,Line Group
1058,2020-01,fishing,41.21944444,1,KIR,Gilbert Islands
1059,2020-01,pole_and_line,146.2852778,2,KIR,Gilbert Islands
1060,2020-01,tuna_purse_seines,4.459166667,7,KIR,Gilbert Islands
1061,2020-01,tuna_purse_seines,6372.350556,75,KIR,Gilbert Islands
1062,2020-01,tuna_purse_seines,169.7016667,5,KIR,Line Group
1063,2020-01,tuna_purse_seines,270.2180556,7,KIR,Phoenix Group
1064,2020-02,drifting_longlines,966.9016667,3,KIR,Gilbert Islands
1065,2020-02,drifting_longlines,3780.911944,13,KIR,Line Group
1066,2020-02,fishing,90.80138889,1,KIR,Gilbert Islands
1067,2020-02,pole_and_line,47.83527778,3,KIR,Gilbert Islands
1068,2020-02,set_longlines,33.03722222,1,KIR,Gilbert Islands
1069,2020-02,tuna_purse_seines,5944.2325,73,KIR,Gilbert Islands
1070,2020-02,tuna_purse_seines,134.005,5,KIR,Line Group
1071,2020-02,tuna_purse_seines,110.0513889,8,KIR,Phoenix Group
1072,2020-03,drifting_longlines,1039.226944,6,KIR,Gilbert Islands
1073,2020-03,drifting_longlines,5951.908611,33,KIR,Line Group
1074,2020-03,drifting_longlines,2.287777778,1,KIR,Phoenix Group
1075,2020-03,fishing,0.317222222,1,KIR,Phoenix Group
1076,2020-03,pole_and_line,5.726111111,1,KIR,Gilbert Islands
1077,2020-03,set_longlines,109.2063889,1,KIR,Gilbert Islands
1078,2020-03,tuna_purse_seines,4567.436111,78,KIR,Gilbert Islands
1079,2020-03,tuna_purse_seines,12.66527778,1,KIR,Line Group
1080,2020-03,tuna_purse_seines,191.2758333,8,KIR,Phoenix Group
1081,2020-04,drifting_longlines,1323.469722,5,KIR,Gilbert Islands
1082,2020-04,drifting_longlines,12813.60806,40,KIR,Line Group
1083,2020-04,drifting_longlines,113.7019444,1,KIR,Phoenix Group
1084,2020-04,fishing,3.389444444,1,KIR,Gilbert Islands
1085,2020-04,tuna_purse_seines,2498.388056,42,KIR,Gilbert Islands
1086,2020-04,tuna_purse_seines,153.5533333,5,KIR,Line Group
1087,2020-04,tuna_purse_seines,15.57305556,5,KIR,Phoenix Group
1088,2020-05,drifting_longlines,959.9686111,10,KIR,Gilbert Islands
1089,2020-05,drifting_longlines,16615.02917,40,KIR,Line Group
1090,2020-05,drifting_longlines,36.79527778,7,KIR,Phoenix Group
1091,2020-05,fishing,7.028055556,1,KIR,Phoenix Group
1092,2020-05,tuna_purse_seines,2270.930556,35,KIR,Gilbert Islands
1093,2020-05,tuna_purse_seines,63.74416667,4,KIR,Line Group
1094,2020-05,tuna_purse_seines,20.89972222,7,KIR,Phoenix Group
1095,2020-06,drifting_longlines,547.0288889,1,KIR,Gilbert Islands
1096,2020-06,drifting_longlines,18611.2525,43,KIR,Line Group
1097,2020-06,drifting_longlines,117.8466667,2,KIR,Phoenix Group
1098,2020-06,fishing,74.56222222,1,KIR,Line Group
1099,2020-06,tuna_purse_seines,4123.156944,55,KIR,Gilbert Islands
1100,2020-06,tuna_purse_seines,407.3325,9,KIR,Line Group
1101,2020-06,tuna_purse_seines,111.9791667,8,KIR,Phoenix Group
1102,2020-07,drifting_longlines,661.4630556,7,KIR,Gilbert Islands
1103,2020-07,drifting_longlines,20983.83389,43,KIR,Line Group
1104,2020-07,fishing,10.9375,1,KIR,Gilbert Islands
1105,2020-07,fishing,40.48777778,2,KIR,Line Group
1106,2020-07,tuna_purse_seines,3510.483889,56,KIR,Gilbert Islands
1107,2020-07,tuna_purse_seines,318.4025,7,KIR,Line Group
1108,2020-07,tuna_purse_seines,185.9513889,4,KIR,Phoenix Group
1109,2020-08,drifting_longlines,521.7833333,2,KIR,Gilbert Islands
1110,2020-08,drifting_longlines,11407.33222,43,KIR,Line Group
1111,2020-08,drifting_longlines,25.93361111,1,KIR,Phoenix Group
1112,2020-08,fishing,13.26833333,2,KIR,Line Group
1113,2020-08,fishing,81.92888889,1,KIR,Phoenix Group
1114,2020-08,tuna_purse_seines,3205.782222,44,KIR,Gilbert Islands
1115,2020-08,tuna_purse_seines,205.1536111,5,KIR,Line Group
1116,2020-08,tuna_purse_seines,668.8886111,15,KIR,Phoenix Group
1117,2020-09,drifting_longlines,118.3294444,4,KIR,Gilbert Islands
1118,2020-09,drifting_longlines,3702.093333,19,KIR,Line Group
1119,2020-09,drifting_longlines,130.3816667,1,KIR,Phoenix Group
1120,2020-09,fishing,15.18555556,1,KIR,Gilbert Islands
1121,2020-09,fishing,21.17861111,1,KIR,Phoenix Group
1122,2020-09,tuna_purse_seines,5102.650833,64,KIR,Gilbert Islands
1123,2020-09,tuna_purse_seines,74.23888889,2,KIR,Line Group
1124,2020-09,tuna_purse_seines,398.6847222,19,KIR,Phoenix Group
1125,2020-10,drifting_longlines,23.67166667,8,KIR,Gilbert Islands
1126,2020-10,drifting_longlines,3523.958333,13,KIR,Line Group
1127,2020-10,drifting_longlines,31.52611111,4,KIR,Phoenix Group
1128,2020-10,fishing,12.02027778,1,KIR,Gilbert Islands
1129,2020-10,tuna_purse_seines,2983.541667,67,KIR,Gilbert Islands
1130,2020-10,tuna_purse_seines,190.7183333,5,KIR,Line Group
1131,2020-10,tuna_purse_seines,433.5638889,17,KIR,Phoenix Group
1132,2020-11,drifting_longlines,43.3325,2,KIR,Gilbert Islands
1133,2020-11,drifting_longlines,2791.475,7,KIR,Line Group
1134,2020-11,drifting_longlines,2.933888889,1,KIR,Phoenix Group
1135,2020-11,fishing,123.4405556,1,KIR,Gilbert Islands
1136,2020-11,tuna_purse_seines,2466.499722,43,KIR,Gilbert Islands
1137,2020-11,tuna_purse_seines,383.7833333,8,KIR,Line Group
1138,2020-11,tuna_purse_seines,595.2225,10,KIR,Phoenix Group
1139,2020-12,drifting_longlines,1294.303075,7,KIR,Line Group
1140,2020-12,drifting_longlines,177.2719444,2,KIR,Phoenix Group
1141,2020-12,fishing,0.869166667,1,KIR,Line Group
1142,2020-12,fishing,58.1875,1,KIR,Phoenix Group
1143,2020-12,tuna_purse_seines,2640.983779,63,KIR,Gilbert Islands
1144,2020-12,tuna_purse_seines,308.9027778,8,KIR,Line Group
1145,2020-12,tuna_purse_seines,415.0313897,7,KIR,Phoenix Group
1146,2021-01,drifting_longlines,0.781111111,1,KIR,Line Group
1147,2021-01,drifting_longlines,1666.309602,12,KIR,Line Group
1148,2021-01,drifting_longlines,93.51388889,2,KIR,Phoenix Group
1149,2021-01,fishing,2.113333333,1,KIR,Gilbert Islands
1150,2021-01,tuna_purse_seines,2.078611111,3,KIR,Gilbert Islands
1151,2021-01,tuna_purse_seines,1553.08564,43,KIR,Gilbert Islands
1152,2021-01,tuna_purse_seines,122.8830556,3,KIR,Line Group
1153,2021-01,tuna_purse_seines,382.4711111,10,KIR,Phoenix Group
1154,2021-02,drifting_longlines,2551.259088,15,KIR,Line Group
1155,2021-02,fishing,40.02666667,3,KIR,Gilbert Islands
1156,2021-02,tuna_purse_seines,1932.606963,46,KIR,Gilbert Islands
1157,2021-02,tuna_purse_seines,85.33102945,3,KIR,Line Group
1158,2021-02,tuna_purse_seines,211.9839668,11,KIR,Phoenix Group
1159,2021-03,drifting_longlines,6195.669469,22,KIR,Line Group
1160,2021-03,fishing,24.48777778,3,KIR,Gilbert Islands
1161,2021-03,tuna_purse_seines,3068.950278,54,KIR,Gilbert Islands
1162,2021-03,tuna_purse_seines,179.8699011,8,KIR,Line Group
1163,2021-03,tuna_purse_seines,323.5228445,7,KIR,Phoenix Group
1164,2021-04,drifting_longlines,13.09694444,5,KIR,Gilbert Islands
1165,2021-04,drifting_longlines,6960.102915,20,KIR,Line Group
1166,2021-04,fishing,12.43666667,1,KIR,Gilbert Islands
1167,2021-04,fishing,2.696292684,1,KIR,Line Group
1168,2021-04,tuna_purse_seines,4399.725487,59,KIR,Gilbert Islands
1169,2021-04,tuna_purse_seines,79.88694444,7,KIR,Line Group
1170,2021-04,tuna_purse_seines,203.131277,3,KIR,Phoenix Group
1171,2021-05,drifting_longlines,54.73222222,2,KIR,Gilbert Islands
1172,2021-05,drifting_longlines,7004.480763,20,KIR,Line Group
1173,2021-05,fishing,39.74694444,2,KIR,Gilbert Islands
1174,2021-05,tuna_purse_seines,5997.766809,77,KIR,Gilbert Islands
1175,2021-05,tuna_purse_seines,368.4836111,7,KIR,Line Group
1176,2021-05,tuna_purse_seines,174.1636111,4,KIR,Phoenix Group
1177,2021-06,drifting_longlines,26.22805556,4,KIR,Gilbert Islands
1178,2021-06,drifting_longlines,7468.801294,23,KIR,Line Group
1179,2021-06,drifting_longlines,10.31277778,1,KIR,Phoenix Group
1180,2021-06,fishing,51.74888889,2,KIR,Gilbert Islands
1181,2021-06,tuna_purse_seines,6191.379139,79,KIR,Gilbert Islands
1182,2021-06,tuna_purse_seines,153.6087708,6,KIR,Line Group
1183,2021-06,tuna_purse_seines,69.00862836,4,KIR,Phoenix Group
1184,2021-07,drifting_longlines,705.7967055,7,KIR,Gilbert Islands
1185,2021-07,drifting_longlines,9977.411655,33,KIR,Line Group
1186,2021-07,drifting_longlines,4.699444444,2,KIR,Phoenix Group
1187,2021-07,fishing,72.01972222,2,KIR,Gilbert Islands
1188,2021-07,tuna_purse_seines,5153.702931,72,KIR,Gilbert Islands
1189,2021-07,tuna_purse_seines,10.69027778,1,KIR,Phoenix Group
1190,2021-08,drifting_longlines,1711.093056,11,KIR,Gilbert Islands
1191,2021-08,drifting_longlines,6556.058748,17,KIR,Line Group
1192,2021-08,drifting_longlines,33.58361111,1,KIR,Phoenix Group
1193,2021-08,fishing,41.97972222,2,KIR,Gilbert Islands
1194,2021-08,tuna_purse_seines,3451.350769,60,KIR,Gilbert Islands
1195,2021-09,drifting_longlines,2553.66087,8,KIR,Gilbert Islands
1196,2021-09,drifting_longlines,4470.138564,14,KIR,Line Group
1197,2021-09,drifting_longlines,732.4985334,4,KIR,Phoenix Group
1198,2021-09,fishing,5.361666667,1,KIR,Gilbert Islands
1199,2021-09,tuna_purse_seines,3156.79162,50,KIR,Gilbert Islands
1200,2021-10,drifting_longlines,2571.082781,7,KIR,Gilbert Islands
1201,2021-10,drifting_longlines,4903.447621,11,KIR,Line Group
1202,2021-10,drifting_longlines,661.8293125,4,KIR,Phoenix Group
1203,2021-10,fishing,25.98027778,1,KIR,Gilbert Islands
1204,2021-10,tuna_purse_seines,1063.663819,26,KIR,Gilbert Islands
1205,2021-10,tuna_purse_seines,160.793606,6,KIR,Line Group
1206,2021-10,tuna_purse_seines,133.0752778,6,KIR,Phoenix Group
1207,2021-11,drifting_longlines,2145.568146,8,KIR,Gilbert Islands
1208,2021-11,drifting_longlines,4913.864102,12,KIR,Line Group
1209,2021-11,drifting_longlines,33.99472222,1,KIR,Phoenix Group
1210,2021-11,fishing,5.558611111,2,KIR,Line Group
1211,2021-11,tuna_purse_seines,1252.596334,36,KIR,Gilbert Islands
1212,2021-11,tuna_purse_seines,249.5414835,7,KIR,Line Group
1213,2021-11,tuna_purse_seines,56.33722222,5,KIR,Phoenix Group
1214,2021-12,drifting_longlines,2660.969155,7,KIR,Gilbert Islands
1215,2021-12,drifting_longlines,5193.438903,16,KIR,Line Group
1216,2021-12,drifting_longlines,5.400833333,1,KIR,Phoenix Group
1217,2021-12,fishing,7.116388889,1,KIR,Line Group
1218,2021-12,pole_and_line,1.742222222,1,KIR,Gilbert Islands
1219,2021-12,tuna_purse_seines,1713.332149,35,KIR,Gilbert Islands
1220,2021-12,tuna_purse_seines,161.8316727,5,KIR,Line Group
1221,2021-12,tuna_purse_seines,252.9416275,4,KIR,Phoenix Group
1222,2022-01,drifting_longlines,1.97,3,KIR,Gilbert Islands
1223,2022-01,drifting_longlines,2450.418089,11,KIR,Gilbert Islands
1224,2022-01,drifting_longlines,6.367777778,8,KIR,Line Group
1225,2022-01,drifting_longlines,6388.521834,19,KIR,Line Group
1226,2022-01,drifting_longlines,21.21694444,2,KIR,Phoenix Group
1227,2022-01,tuna_purse_seines,1.629722222,3,KIR,Gilbert Islands
1228,2022-01,tuna_purse_seines,2070.470191,49,KIR,Gilbert Islands
1229,2022-01,tuna_purse_seines,110.0436368,4,KIR,Line Group
1230,2022-01,tuna_purse_seines,178.0091828,9,KIR,Phoenix Group
1231,2022-02,drifting_longlines,2149.841111,13,KIR,Gilbert Islands
